Style,Taylor Swift,2015,['pop'],Neutral
Hotline Bling,Drake,2015,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Neutral
Locked Away,R. City Featuring Adam Levine,2015,"['reggae fusion', 'virgin islands reggae']",Neutral
Centuries,Fall Out Boy,2015,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']",Neutral
My Way,Fetty Wap Featuring Monty,2015,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Neutral
Take Your Time,Sam Hunt,2015,"['contemporary country', 'country', 'country pop']",Neutral
Nasty Freestyle,T-Wayne,2015,"['houston rap', 'viral trap']",Neutral
Elastic Heart,Sia,2015,"['australian dance', 'australian pop', 'pop']",Neutral
Renegades,X Ambassadors,2015,"['modern alternative rock', 'modern rock', 'stomp pop']",Neutral
I Don't Mind,Usher Featuring Juicy J,2015,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",Neutral
Wildest Dreams,Taylor Swift,2015,['pop'],Neutral
Uma Thurman,Fall Out Boy,2015,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']",Neutral
7/11,Beyonce,2015,"['pop', 'r&b']",Neutral
The Heart Wants What It Wants,Selena Gomez,2015,"['pop', 'post-teen pop']",Neutral
Drag Me Down,One Direction,2015,"['boy band', 'pop', 'post-teen pop', 'talent show']",Neutral
Riptide,Vance Joy,2015,"['folk-pop', 'modern rock']",Neutral
Classic Man,Jidenna Featuring Roman GianArthur,2015,"['ghanaian hip hop', 'viral trap']",Neutral
Ex's & Oh's,Elle King,2015,['modern blues rock'],Neutral
Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,2015,"['hip pop', 'pop']",Neutral
Tuesday,I LOVE MAKONNEN Featuring Drake,2015,"['atl hip hop', 'lgbtq+ hip hop', 'trap']",Neutral
Hit The Quan,iLoveMemphis,2015,"['chicago bop', 'viral trap']",Neutral
Ayo,Chris Brown & Tyga,2015,"['pop rap', 'r&b', 'rap']",Neutral
Heartbeat Song,Kelly Clarkson,2015,"['dance pop', 'pop', 'talent show']",Neutral
Ghost,Ella Henderson,2015,"['dance pop', 'pop dance', 'talent show', 'uk pop']",Neutral
Waves,Mr. Probz,2015,['pop dance'],Neutral
El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,2015,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",Neutral
She Knows,Ne-Yo Featuring Juicy J,2015,"['dance pop', 'pop', 'r&b', 'urban contemporary']",Neutral
The Hills,The Weeknd,2015,"['canadian contemporary r&b', 'canadian pop', 'pop']",Sad
Love Me Like You Do,Ellie Goulding,2015,"['indietronica', 'metropopolis', 'pop', 'uk pop']",Sad
Bad Blood,Taylor Swift Featuring Kendrick Lamar,2015,['pop'],Sad
Lean On,Major Lazer & DJ Snake Featuring MO,2015,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance']",Sad
Where Are U Now,Skrillex & Diplo With Justin Bieber,2015,"['brostep', 'complextro', 'edm', 'electro', 'pop dance']",Sad
Fight Song,Rachel Platten,2015,"['post-teen pop', 'viral pop']",Sad
Good For You,Selena Gomez Featuring A$AP Rocky,2015,"['pop', 'post-teen pop']",Sad
Hello,Adele,2015,"['british soul', 'pop', 'pop soul', 'uk pop']",Sad
Talking Body,Tove Lo,2015,"['metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']",Sad
Jealous,Nick Jonas,2015,"['dance pop', 'pop']",Sad
FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,2015,"['barbadian pop', 'pop', 'urban contemporary']",Sad
I Don't F**k With You,Big Sean Featuring E-40,2015,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap']",Sad
B**** Better Have My Money,Rihanna,2015,"['barbadian pop', 'pop', 'urban contemporary']",Sad
Cool For The Summer,Demi Lovato,2015,"['pop', 'post-teen pop']",Sad
Love Me Harder,Ariana Grande & The Weeknd,2015,['pop'],Sad
You Know You Like It,DJ Snake & AlunaGeorge,2015,"['edm', 'electronic trap', 'pop', 'pop dance']",Sad
Girl Crush,Little Big Town,2015,"['contemporary country', 'country', 'country dawn', 'country road']",Sad
Slow Motion,Trey Songz,2015,"['dance pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",Sad
One Last Time,Ariana Grande,2015,['pop'],Sad
Chains,Nick Jonas,2015,"['dance pop', 'pop']",Sad
No Type,Rae Sremmurd,2015,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']",Sad
The Hanging Tree,James Newton Howard Featuring Jennifer Lawrence,2015,"['orchestral soundtrack', 'soundtrack']",Sad
CoCo,O.T. Genasis,2015,"['southern hip hop', 'trap']",Sad
Lay Me Down,Sam Smith,2015,"['pop', 'uk pop']",Sad
Blessings,Big Sean Featuring Drake,2015,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap']",Sad
Budapest,George Ezra,2015,"['folk-pop', 'neo-singer-songwriter']",Sad
Here,Alessia Cara,2015,"['canadian contemporary r&b', 'canadian pop', 'pop']",Sad
Night Changes,One Direction,2015,"['boy band', 'pop', 'post-teen pop', 'talent show']",Sad
Back To Back,Drake,2015,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Sad
How Deep Is Your Love,Calvin Harris & Disciples,2015,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",Sad
Can't Feel My Face,The Weeknd,2015,"['dance pop', 'contemporary r&b']",Neutral
Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,2015,"['dance pop', 'hip pop', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",Happy
I'm Not The Only One,Sam Smith,2015,"['pop', 'r&b']",Sad
Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",2015,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",Happy
G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,2015,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",Happy
Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",2015,"['hip pop', 'pop', 'queens hip hop', 'rap']",Neutral
Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,2015,"['hip pop', 'pop', 'queens hip hop', 'rap']",Neutral
All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj,2015,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Neutral
Cheap Thrills,Sia Featuring Sean Paul,2016,"['australian dance', 'australian pop', 'pop']",Happy
My House,Flo Rida,2016,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",Happy
I Took A Pill In Ibiza,Mike Posner,2016,"['dance pop', 'pop', 'pop dance', 'pop rap']",Happy
Cake By The Ocean,DNCE,2016,"['dance pop', 'pop']",Happy
Treat You Better,Shawn Mendes,2016,"['canadian pop', 'pop', 'viral pop']",Happy
Me Too,Meghan Trainor,2016,"['hip pop', 'pop']",Happy
Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",2016,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",Happy
"Sit Still, Look Pretty",Daya,2016,['pop'],Happy
On My Mind,Ellie Goulding,2016,"['indietronica', 'metropopolis', 'pop', 'uk pop']",Happy
I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,2016,"['canadian pop', 'pop', 'viral pop']",Happy
Back To Sleep,Chris Brown,2016,"['pop rap', 'r&b', 'rap']",Happy
All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,2016,"['girl group', 'pop', 'talent show']",Happy
Love Yourself,Justin Bieber,2016,"['canadian pop', 'pop']",Neutral
Work,Rihanna Featuring Drake,2016,"['barbadian pop', 'pop', 'urban contemporary']",Neutral
Stressed Out,twenty one pilots,2016,"['modern rock', 'pop', 'pov: indie', 'rock']",Neutral
Don't Let Me Down,The Chainsmokers Featuring Daya,2016,['lullaby'],Neutral
Work From Home,Fifth Harmony Featuring Ty Dolla $ign,2016,"['girl group', 'pop', 'talent show']",Neutral
This Is What You Came For,Calvin Harris Featuring Rihanna,2016,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",Neutral
Ride,twenty one pilots,2016,"['modern rock', 'pop', 'pov: indie', 'rock']",Neutral
Heathens,twenty one pilots,2016,"['modern rock', 'pop', 'pov: indie', 'rock']",Neutral
Pillowtalk,Zayn,2016,"['pop', 'uk pop']",Neutral
Send My Love (To Your New Lover),Adele,2016,"['british soul', 'pop', 'pop soul', 'uk pop']",Neutral
Just Like Fire,P!nk,2016,"['dance pop', 'pop']",Neutral
Jumpman,Drake & Future,2016,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Neutral
Same Old Love,Selena Gomez,2016,"['pop', 'post-teen pop']",Neutral
One Call Away,Charlie Puth,2016,"['pop', 'viral pop']",Neutral
No,Meghan Trainor,2016,"['hip pop', 'pop']",Neutral
H.O.L.Y.,Florida Georgia Line,2016,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",Neutral
Gold,Kiiara,2016,"['alt z', 'electropop']",Neutral
Oui,Jeremih,2016,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",Neutral
Hands To Myself,Selena Gomez,2016,"['pop', 'post-teen pop']",Neutral
2 Phones,Kevin Gates,2016,"['baton rouge rap', 'rap', 'southern hip hop', 'trap']",Neutral
Starboy,The Weeknd Featuring Daft Punk,2016,"['canadian contemporary r&b', 'canadian pop', 'pop']",Neutral
For Free,DJ Khaled Featuring Drake,2016,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",Neutral
In The Night,The Weeknd,2016,"['canadian contemporary r&b', 'canadian pop', 'pop']",Neutral
Die A Happy Man,Thomas Rhett,2016,"['contemporary country', 'country', 'country road', 'modern country rock']",Neutral
Close,Nick Jonas Featuring Tove Lo,2016,"['dance pop', 'pop']",Neutral
Hymn For The Weekend,Coldplay,2016,"['permanent wave', 'pop']",Neutral
Side To Side,Ariana Grande Featuring Nicki Minaj,2016,['pop'],Neutral
Hide Away,Daya,2016,['pop'],Neutral
Starving,Hailee Steinfeld & Grey Featuring Zedd,2016,['pop'],Neutral
Adventure Of A Lifetime,Coldplay,2016,"['permanent wave', 'pop']",Neutral
Panda,Desiigner,2016,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']",Sad
7 Years,Lukas Graham,2016,"['danish pop', 'scandipop']",Sad
Needed Me,Rihanna,2016,"['barbadian pop', 'pop', 'urban contemporary']",Sad
"Me, Myself & I",G-Eazy x Bebe Rexha,2016,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",Sad
Roses,The Chainsmokers Featuring Rozes,2016,"['electropop', 'pop']",Sad
Too Good,Drake Featuring Rihanna,2016,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Sad
Low Life,Future Featuring The Weeknd,2016,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",Sad
Dangerous Woman,Ariana Grande,2016,['pop'],Sad
I Hate U I Love U,gnash Featuring Olivia O'Brien,2016,"['alt z', 'pop']",Sad
Controlla,Drake,2016,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Sad
Never Forget You,Zara Larsson & MNEK,2016,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']",Sad
Let Me Love You,DJ Snake Featuring Justin Bieber,2016,"['edm', 'electronic trap', 'pop', 'pop dance']",Sad
We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,2016,"['pop', 'viral pop']",Sad
Into You,Ariana Grande,2016,['pop'],Sad
Exchange,Bryson Tiller,2016,"['kentucky hip hop', 'r&b', 'rap']",Sad
Never Be Like You,Flume Featuring Kai,2016,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'indietronica']",Sad
White Iverson,Post Malone,2016,"['dfw rap', 'melodic rap', 'pop', 'rap']",Sad
Unsteady,X Ambassadors,2016,"['modern alternative rock', 'modern rock', 'stomp pop']",Sad
Down In The DM,Yo Gotti Featuring Nicki Minaj,2016,"['dirty south rap', 'gangster rap', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",Sad
Luv,Tory Lanez,2016,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",Sad
Say It,Tory Lanez,2016,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",Sad
Antidote,Travis Scott,2016,"['hip hop', 'rap', 'slap house']",Sad
Lost Boy,Ruth B,2016,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']",Sad
Middle,DJ Snake Featuring Bipolar Sunshine,2016,"['edm', 'electronic trap', 'pop', 'pop dance']",Sad
Pop Style,Drake Featuring The Throne,2016,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Sad
When We Were Young,Adele,2016,"['british soul', 'pop', 'pop soul', 'uk pop']",Sad
No Limit,Usher Featuring Young Thug,2016,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",Sad
Cut It,O.T. Genasis Featuring Young Dolph,2016,"['southern hip hop', 'trap']",Sad
Really Really,Kevin Gates,2016,"['baton rouge rap', 'rap', 'southern hip hop', 'trap']",Sad
Humble And Kind,Tim McGraw,2016,"['contemporary country', 'country', 'country road']",Sad
Wicked,Future,2016,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",Sad
Tiimmy Turner,Desiigner,2016,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']",Sad
Perfect,One Direction,2016,"['boy band', 'pop', 'post-teen pop', 'talent show']",Sad
One Dance,Drake Featuring WizKid & Kyla,2016,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Happy
Can't Stop The Feeling!,Justin Timberlake,2016,"['pop', 'dance pop']",Happy
Cold Water,Major Lazer Featuring Justin Bieber & MO,2016,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance']",Happy
Broccoli,D.R.A.M. Featuring Lil Yachty,2016,"['hip hop', 'trap', 'pop rap', 'contemporary r&b']",Happy
Don't Mind,Kent Jones,2016,"['pop rap', 'contemporary r&b']",Happy
Shape Of You,Ed Sheeran,2017,"['pop', 'singer-songwriter pop', 'uk pop']",Happy
Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,2017,"['latin pop', 'puerto rican pop']",Happy
That's What I Like,Bruno Mars,2017,"['dance pop', 'pop']",Happy
Unforgettable,French Montana Featuring Swae Lee,2017,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Happy
Attention,Charlie Puth,2017,"['pop', 'viral pop']",Happy
There's Nothing Holdin' Me Back,Shawn Mendes,2017,"['canadian pop', 'pop', 'viral pop']",Happy
Slow Hands,Niall Horan,2017,['pop'],Happy
Feel It Still,Portugal. The Man,2017,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock']",Happy
Sorry Not Sorry,Demi Lovato,2017,"['pop', 'post-teen pop']",Happy
Caroline,Amine,2017,"['pop rap', 'portland hip hop', 'rap', 'underground hip hop']",Happy
Rolex,Ayo & Teo,2017,"['trap', 'viral trap']",Happy
Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,2017,['viral trap'],Happy
Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,2017,"['melodic rap', 'rap', 'trap']",Happy
Slippery,Migos Featuring Gucci Mane,2017,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",Happy
The Fighter,Keith Urban Featuring Carrie Underwood,2017,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",Happy
Humble.,Kendrick Lamar,2017,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Neutral
Something Just Like This,The Chainsmokers & Coldplay,2017,"['electropop', 'pop']",Neutral
Body Like A Back Road,Sam Hunt,2017,"['contemporary country', 'country', 'country pop']",Neutral
Believer,Imagine Dragons,2017,"['modern rock', 'pop', 'rock']",Neutral
Congratulations,Post Malone Featuring Quavo,2017,"['dfw rap', 'melodic rap', 'pop', 'rap']",Neutral
Say You Won't Let Go,James Arthur,2017,"['pop', 'talent show', 'uk pop']",Neutral
XO TOUR Llif3,Lil Uzi Vert,2017,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']",Neutral
24K Magic,Bruno Mars,2017,"['dance pop', 'pop']",Neutral
Redbone,Childish Gambino,2017,"['atl hip hop', 'hip hop', 'rap']",Neutral
It Ain't Me,Kygo x Selena Gomez,2017,"['edm', 'pop', 'pop dance', 'tropical house']",Neutral
iSpy,KYLE Featuring Lil Yachty,2017,"['indie pop rap', 'pop rap', 'viral trap']",Neutral
Issues,Julia Michaels,2017,['pop'],Neutral
Scars To Your Beautiful,Alessia Cara,2017,"['canadian contemporary r&b', 'canadian pop', 'pop']",Neutral
I Feel It Coming,The Weeknd Featuring Daft Punk,2017,"['canadian contemporary r&b', 'canadian pop', 'pop']",Neutral
Strip That Down,Liam Payne Featuring Quavo,2017,['pop'],Neutral
Fake Love,Drake,2017,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Neutral
Look What You Made Me Do,Taylor Swift,2017,['pop'],Neutral
Castle On The Hill,Ed Sheeran,2017,"['pop', 'singer-songwriter pop', 'uk pop']",Neutral
T-Shirt,Migos,2017,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",Neutral
Rake It Up,Yo Gotti Featuring Nicki Minaj,2017,"['dirty south rap', 'gangster rap', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",Neutral
In Case You Didn't Know,Brett Young,2017,"['contemporary country', 'country', 'country road']",Neutral
Now Or Never,Halsey,2017,"['electropop', 'etherpop', 'indie poptimism', 'pop']",Neutral
DNA.,Kendrick Lamar,2017,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Neutral
Loyalty.,Kendrick Lamar Featuring Rihanna,2017,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Neutral
Goosebumps,Travis Scott,2017,"['hip hop', 'rap', 'slap house']",Neutral
Cold,Maroon 5 Featuring Future,2017,['pop'],Neutral
What Ifs,Kane Brown Featuring Lauren Alaina,2017,"['black americana', 'contemporary country', 'country', 'country road']",Neutral
Chained To The Rhythm,Katy Perry Featuring Skip Marley,2017,['pop'],Neutral
All Time Low,Jon Bellion,2017,['indie pop rap'],Neutral
Hurricane,Luke Combs,2017,"['contemporary country', 'country']",Neutral
Too Good At Goodbyes,Sam Smith,2017,"['pop', 'uk pop']",Neutral
Magnolia,Playboi Carti,2017,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']",Neutral
Love Galore,SZA Featuring Travis Scott,2017,"['pop', 'r&b', 'rap']",Neutral
Water Under The Bridge,Adele,2017,"['british soul', 'pop', 'pop soul', 'uk pop']",Neutral
No Promises,Cheat Codes Featuring Demi Lovato,2017,"['edm', 'pop', 'pop dance']",Neutral
I Get The Bag,Gucci Mane Featuring Migos,2017,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Neutral
Small Town Boy,Dustin Lynch,2017,"['contemporary country', 'country', 'country road', 'modern country rock']",Neutral
Everyday We Lit,YFN Lucci Featuring PnB Rock,2017,"['arkansas hip hop', 'atl hip hop', 'melodic rap', 'southern hip hop', 'trap']",Neutral
What Lovers Do,Maroon 5 Featuring SZA,2017,['pop'],Neutral
Bad And Boujee,Migos Featuring Lil Uzi Vert,2017,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",Sad
Mask Off,Future,2017,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",Sad
Black Beatles,Rae Sremmurd Featuring Gucci Mane,2017,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']",Sad
Location,Khalid,2017,"['pop', 'pop r&b']",Sad
I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,2017,"['pop', 'r&b']",Sad
Love On The Brain,Rihanna,2017,"['barbadian pop', 'pop', 'urban contemporary']",Sad
Bounce Back,Big Sean,2017,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap']",Sad
Bad Things,Machine Gun Kelly x Camila Cabello,2017,"['ohio hip hop', 'pop rap']",Sad
Paris,The Chainsmokers,2017,"['electropop', 'pop']",Sad
Bank Account,21 Savage,2017,"['atl hip hop', 'hip hop', 'rap', 'trap']",Sad
Mi Gente,J Balvin & Willy William Featuring Beyonce,2017,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Sad
Thunder,Imagine Dragons,2017,"['modern rock', 'pop', 'rock']",Sad
Tunnel Vision,Kodak Black,2017,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",Sad
Swang,Rae Sremmurd,2017,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']",Sad
Passionfruit,Drake,2017,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Sad
Praying,Kesha,2017,"['dance pop', 'pop']",Sad
Young Dumb & Broke,Khalid,2017,"['pop', 'pop r&b']",Sad
Both,Gucci Mane Featuring Drake,2017,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Sad
What About Us,P!nk,2017,"['dance pop', 'pop']",Sad
Sign Of The Times,Harry Styles,2017,['pop'],Sad
Malibu,Miley Cyrus,2017,['pop'],Sad
Havana,Camila Cabello Featuring Young Thug,2017,"['dance pop', 'pop']",Sad
Do Re Mi,blackbear,2017,['pop'],Sad
Look At Me!,XXXTENTACION,2017,"['emo rap', 'miami hip hop']",Sad
I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",2017,"['hip hop', 'pop rap']",Happy
Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,2017,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",Happy
Bodak Yellow (Money Moves),Cardi B,2017,"['hip hop', 'trap']",Neutral
1-800-273-8255,Logic Featuring Alessia Cara & Khalid,2017,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']",Sad
Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,2017,"['tropical house', 'pop']",Neutral
Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,2017,"['pop', 'uk dance', 'uk funky']",Neutral
Slide,Calvin Harris Featuring Frank Ocean & Migos,2017,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",Happy
Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",2017,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",Happy
Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,2017,"['dance pop', 'pop']",Happy
Nice For What,Drake,2018,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Happy
Finesse,Bruno Mars & Cardi B,2018,"['dance pop', 'pop']",Happy
Love.,Kendrick Lamar Featuring Zacari,2018,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Happy
Freaky Friday,Lil Dicky Featuring Chris Brown,2018,"['comedy rap', 'indie pop rap', 'pop rap']",Happy
How Long,Charlie Puth,2018,"['pop', 'viral pop']",Happy
Simple,Florida Georgia Line,2018,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",Happy
Lemon,N*E*R*D & Rihanna,2018,['hyphy'],Happy
Moonlight,XXXTENTACION,2018,"['emo rap', 'miami hip hop']",Happy
Dura,Daddy Yankee,2018,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",Happy
Meant To Be,Bebe Rexha & Florida Georgia Line,2018,"['dance pop', 'pop']",Neutral
Psycho,Post Malone Featuring Ty Dolla $ign,2018,"['dfw rap', 'melodic rap', 'pop', 'rap']",Neutral
The Middle,"Zedd, Maren Morris & Grey",2018,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']",Neutral
Girls Like You,Maroon 5 Featuring Cardi B,2018,['pop'],Neutral
New Rules,Dua Lipa,2018,"['dance pop', 'pop', 'uk pop']",Neutral
Sad!,XXXTENTACION,2018,"['emo rap', 'miami hip hop']",Neutral
Look Alive,BlocBoy JB Featuring Drake,2018,"['memphis hip hop', 'rap', 'tennessee hip hop', 'trap']",Neutral
Yes Indeed,Lil Baby & Drake,2018,"['atl hip hop', 'atl trap', 'rap', 'trap']",Neutral
Friends,Marshmello & Anne-Marie,2018,"['brostep', 'edm', 'pop', 'progressive electro house']",Neutral
Bad At Love,Halsey,2018,"['electropop', 'etherpop', 'indie poptimism', 'pop']",Neutral
Let You Down,NF,2018,"['hip hop', 'pop rap']",Neutral
Tequila,Dan + Shay,2018,"['contemporary country', 'country', 'country road']",Neutral
I Like Me Better,Lauv,2018,['pop'],Neutral
Whatever It Takes,Imagine Dragons,2018,"['modern rock', 'pop', 'rock']",Neutral
Back To You,Selena Gomez,2018,"['pop', 'post-teen pop']",Neutral
Sicko Mode,Travis Scott,2018,"['hip hop', 'rap', 'slap house']",Neutral
Gucci Gang,Lil Pump,2018,"['emo rap', 'miami hip hop', 'pop rap', 'rap', 'trap']",Neutral
In My Blood,Shawn Mendes,2018,"['canadian pop', 'pop', 'viral pop']",Neutral
All The Stars,Kendrick Lamar & SZA,2018,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Neutral
Stir Fry,Migos,2018,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",Neutral
This Is America,Childish Gambino,2018,"['atl hip hop', 'hip hop', 'rap']",Neutral
Nonstop,Drake,2018,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Neutral
Heaven,Kane Brown,2018,"['black americana', 'contemporary country', 'country', 'country road']",Neutral
Gummo,6ix9ine,2018,['emo rap'],Neutral
Wait,Maroon 5,2018,['pop'],Neutral
Be Careful,Cardi B,2018,"['pop', 'rap']",Neutral
Lights Down Low,MAX Featuring gnash,2018,"['singer-songwriter pop', 'viral pop']",Neutral
One Kiss,Calvin Harris & Dua Lipa,2018,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",Neutral
You Make It Easy,Jason Aldean,2018,"['contemporary country', 'country', 'country road', 'modern country rock']",Neutral
Plain Jane,A$AP Ferg Featuring Nicki Minaj,2018,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Neutral
Marry Me,Thomas Rhett,2018,"['contemporary country', 'country', 'country road', 'modern country rock']",Neutral
Happier,Marshmello & Bastille,2018,"['brostep', 'edm', 'pop', 'progressive electro house']",Neutral
X,Nicky Jam x J Balvin,2018,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",Neutral
Changes,XXXTENTACION,2018,"['emo rap', 'miami hip hop']",Neutral
One Number Away,Luke Combs,2018,"['contemporary country', 'country']",Neutral
Powerglide,Rae Sremmurd & Juicy J,2018,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']",Neutral
IDGAF,Dua Lipa,2018,"['dance pop', 'pop', 'uk pop']",Neutral
God's Plan,Drake,2018,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Sad
In My Feelings,Drake,2018,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Sad
Lucid Dreams,Juice WRLD,2018,"['chicago rap', 'melodic rap', 'rap']",Sad
